"","JAAR","GEMEENTE","PlaatsID","PROVINCIE","howmuch"
"4949",1938,"Utrecht",790,"Utrecht",4
"4950",1938,"Vaals",791,"Limburg",1
"4951",1938,"Valburg",348,"Gelderland",1
"4952",1938,"Veere",804,"Zeeland",1
"4953",1938,"Velsen",388,"Noord-Holland",1
"4954",1938,"Venlo",809,"Limburg",1
"4955",1938,"Vlaardingen",815,"Zuid-Holland",1
"4956",1938,"Voorst",827,"Gelderland",3
"4957",1938,"Warnsveld",1194,"Gelderland",1
"4958",1938,"Wieringermeer",877,"Noord-Holland",1
"4959",1938,"Winschoten",891,"Groningen",2
"4960",1938,"Wormerveer",907,"Noord-Holland",3
"4961",1938,"Zeist",918,"Utrecht",1
"4962",1938,"Zutphen",939,"Gelderland",1
"4963",1938,"Zweelo",1222,"Drenthe",1
"4964",1938,NA,NA,NA,4
"4965",1939,"",985,"Zuid-Holland",1
"4966",1939,"",1014,"Drenthe",1
"4967",1939,"Almelo",15,"Overijssel",2
"4968",1939,"Amersfoort",23,"Utrecht",1
"4969",1939,"Amsterdam",27,"Noord-Holland",20
"4970",1939,"Apeldoorn",35,"Gelderland",1
"4971",1939,"Arnhem",42,"Gelderland",1
"4972",1939,"barsingerh",423,"Noord-Holland",1
"4973",1939,"Bedum",556,"Friesland",1
"4974",1939,"Beilen",885,"Drenthe",1
"4975",1939,"Beverwijk",98,"Noord-Holland",2
"4976",1939,"Borssele",125,"Zeeland",1
"4977",1939,"Brummen",140,"Gelderland",1
"4978",1939,"Bussum",150,"Noord-Holland",1
"4979",1939,"Delfzijl",174,"Groningen",1
"4980",1939,"Den Haag",177,"Zuid-Holland",5
"4981",1939,"Den Haag",687,"Zuid-Holland",1
"4982",1939,"Diepenheim",184,"Overijssel",1
"4983",1939,"Dirksland",189,"Zuid-Holland",1
"4984",1939,"Emmen",233,"Drenthe",1
"4985",1939,"Emmen",1030,"Drenthe",1
"4986",1939,"Emmen",1163,"Drenthe",1
"4987",1939,"Enschede",114,"Overijssel",1
"4988",1939,"Enschede",239,"Overijssel",2
"4989",1939,"Gennep",271,"Limburg",1
"4990",1939,"Gorinchem",287,"Zuid-Holland",4
"4991",1939,"Groningen",299,"Groningen",7
"4992",1939,"Grubbenvorst",1052,"Limburg",1
"4993",1939,"Hardenberg",702,"Overijssel",1
"4994",1939,"Helmond",340,"Noord-Brabant",1
"4995",1939,"Hengelo",345,"Overijssel",1
"4996",1939,"Hilversum",358,"Noord-Holland",1
"4997",1939,"Hoogeveen",374,"Drenthe",2
"4998",1939,"Kampen",406,"Overijssel",3
"4999",1939,"Leiden",450,"Zuid-Holland",1
"5000",1939,"Losser",476,"Overijssel",2
"5001",1939,"Maarssen",480,"Utrecht",1
"5002",1939,"Maastricht",485,"Limburg",1
"5003",1939,"Markelo",487,"Overijssel",1
"5004",1939,"Mill",506,"Noord-Brabant",1
"5005",1939,"Montfoort",514,"Utrecht",1
"5006",1939,"Neede",523,"Gelderland",1
"5007",1939,"Nijmegen",550,"Gelderland",1
"5008",1939,"Noordwijk",554,"Zuid-Holland",1
"5009",1939,"Nuth",564,"Limburg",1
"5010",1939,"nvt",623,"Noord-Brabant",1
"5011",1939,"nvt",870,"Groningen",1
"5012",1939,"nvt",948,"Noord-Brabant",2
"5013",1939,"nvt",953,"nederland",1
"5014",1939,"nvt",959,"Zuid-Holland",2
"5015",1939,"Odoorn",246,"Drenthe",2
"5016",1939,"Oldekerk",575,"Groningen",1
"5017",1939,"Onbekend",960,"Onbekend / Unknown",1
"5018",1939,"Ossendrecht",604,"Noord-Brabant",1
"5019",1939,"Putten",636,"Gelderland",1
"5020",1939,"Rheden",186,"Gelderland",1
"5021",1939,"Rijssen",657,"Overijssel",1
"5022",1939,"Rilland-Bath",659,"Zeeland",1
"5023",1939,"Rotterdam",669,"Zuid-Holland",8
"5024",1939,"Ruinen",672,"Drenthe",2
"5025",1939,"Scherpenzeel",686,"Gelderland",1
"5026",1939,"Schiedam",688,"Zuid-Holland",1
"5027",1939,"Sneek",716,"Friesland",2
"5028",1939,"Utrecht",790,"Utrecht",1
"5029",1939,"Vaals",791,"Limburg",1
"5030",1939,"Valburg",793,"Gelderland",1
"5031",1939,"Velsen",388,"Noord-Holland",1
"5032",1939,"Vinkeveen",814,"Utrecht",1
"5033",1939,"Vlaardingen",815,"Zuid-Holland",2
"5034",1939,"Vorden",828,"Gelderland",1
"5035",1939,"Vriezenveen",833,"Overijssel",1
"5036",1939,"Wassenaar",851,"Zuid-Holland",1
"5037",1939,"Westerbork",864,"Drenthe",1
"5038",1939,"Westzaan",873,"Noord-Holland",1
"5039",1939,"Wieringermeer",877,"Noord-Holland",1
"5040",1939,"Wieringerwaard",878,"Noord-Holland",1
"5041",1939,"Wildervank",728,"Groningen",2
"5042",1939,"Zaandam",911,"Noord-Holland",5
"5043",1939,"Zweelo",1222,"Drenthe",1
"5044",1939,"Zwolle",946,"Overijssel",2
"5045",1939,NA,NA,NA,11
"5046",1940,"",977,"buitenland / abroad",2
"5047",1940,"",1033,"buitenland / abroad",4
"5048",1940,"Amersfoort",23,"Utrecht",1
"5049",1940,"Amsterdam",27,"Noord-Holland",4
"5050",1940,"Apeldoorn",35,"Gelderland",1
"5051",1940,"Baarn",53,"Utrecht",1
"5052",1940,"Den Haag",177,"Zuid-Holland",2
"5053",1940,"Enschede",239,"Overijssel",1
"5054",1940,"Groningen",299,"Groningen",1
"5055",1940,"Hattem",320,"Gelderland",1
"5056",1940,"Heino",336,"Overijssel",1
"5057",1940,"Leeuwarden",449,"Friesland",1
"5058",1940,"Nuth",564,"Limburg",1
"5059",1940,"nvt",949,"Onbekend / Unknown",2
"5060",1940,"nvt",950,"Drenthe",2
"5061",1940,"nvt",953,"nederland",1
"5062",1940,"nvt",954,"Limburg",1
"5063",1940,"nvt",956,"Overijssel",3
"5064",1940,"nvt",957,"Overijssel",2
"5065",1940,"nvt",1002,"buitenland / abroad",2
"5066",1940,"nvt",1216,"buitenland / abroad",1
"5067",1940,"Ouderkerk",609,"Zuid-Holland",1
"5068",1940,"Rotterdam",669,"Zuid-Holland",1
"5069",1940,"Schiedam",688,"Zuid-Holland",1
"5070",1940,"Tilburg",770,"Noord-Brabant",1
"5071",1940,"Velsen",388,"Noord-Holland",2
"5072",1940,"Venray",810,"Limburg",1
"5073",1940,NA,NA,NA,1
"5074",1941,"Amsterdam",27,"Noord-Holland",2
"5075",1941,"Hengelo",345,"Overijssel",1
"5076",1941,"nvt",949,"Onbekend / Unknown",1
"5077",1941,"nvt",955,"Noord-Holland",1
"5078",1941,"Oss",603,"Noord-Brabant",1
"5079",1942,"Amsterdam",27,"Noord-Holland",1
"5080",1942,"Hengelo",345,"Overijssel",2
"5081",1942,"Maastricht",485,"Limburg",1
"5082",1942,"nvt",949,"Onbekend / Unknown",1
"5083",1942,"Velsen",808,"Noord-Holland",1
"5084",1943,"nvt",949,"Onbekend / Unknown",1
"5085",1943,"nvt",953,"nederland",1
"5086",1943,"nvt",954,"Limburg",1
"5087",1944,"Eindhoven",228,"Noord-Brabant",3
"5088",1944,"Geleen",267,"Limburg",1
"5089",1944,"Hoensbroek",362,"Limburg",1
"5090",1944,"nvt",949,"Onbekend / Unknown",1
"5091",1944,"nvt",953,"nederland",1
"5092",1945,"",1072,"Zuid-Holland",1
"5093",1945,"Almelo",15,"Overijssel",2
"5094",1945,"Amersfoort",23,"Utrecht",1
"5095",1945,"Ammerzoden",25,"Gelderland",1
"5096",1945,"Amsterdam",27,"Noord-Holland",17
"5097",1945,"Arnhem",42,"Gelderland",1
"5098",1945,"Bedum",556,"Friesland",1
"5099",1945,"Bemmel",30,"Gelderland",1
"5100",1945,"Bemmel",1018,"Gelderland",1
"5101",1945,"Bilt, De",103,"Utrecht",1
"5102",1945,"Borger",144,"Drenthe",1
"5103",1945,"Breda",131,"Noord-Brabant",3
"5104",1945,"Brummen",140,"Gelderland",1
"5105",1945,"Buren",149,"Gelderland",2
"5106",1945,"Buurmalsen",151,"Gelderland",1
"5107",1945,"Culemborg",162,"Gelderland",1
"5108",1945,"Delft",173,"Zuid-Holland",2
"5109",1945,"Den Bosch",175,"Noord-Brabant",1
"5110",1945,"Den Haag",177,"Zuid-Holland",1
"5111",1945,"Deventer",181,"Overijssel",6
"5112",1945,"Dodewaard",190,"Gelderland",2
"5113",1945,"Doetinchem",192,"Gelderland",1
"5114",1945,"Doetinchem",255,"Gelderland",1
"5115",1945,"Dordrecht",200,"Zuid-Holland",2
"5116",1945,"Dreumel",204,"Gelderland",1
"5117",1945,"Dussen",210,"Noord-Brabant",1
"5118",1945,"Echteld",213,"Gelderland",1
"5119",1945,"Ede",215,"Gelderland",1
"5120",1945,"Eersel",221,"Noord-Brabant",1
"5121",1945,"Eethen",222,"Noord-Brabant",1
"5122",1945,"Eindhoven",228,"Noord-Brabant",3
"5123",1945,"Emmen",416,"Drenthe",1
"5124",1945,"Enschede",239,"Overijssel",3
"5125",1945,"Epe",241,"Gelderland",1
"5126",1945,"Epe",792,"Gelderland",1
"5127",1945,"Eshteld",566,"Gelderland",1
"5128",1945,"Geldrop",266,"Noord-Brabant",1
"5129",1945,"Groningen",299,"Groningen",2
"5130",1945,"Haarlem",304,"Noord-Holland",4
"5131",1945,"Haarlemmermeer",305,"Noord-Holland",1
"5132",1945,"Haarlemmermeer",692,"Noord-Holland",3
"5133",1945,"Harlingen",316,"Friesland",1
"5134",1945,"Hattem",320,"Gelderland",1
"5135",1945,"Havelte",322,"Drenthe",2
"5136",1945,"Heerlen",331,"Limburg",1
"5137",1945,"Helmond",340,"Noord-Brabant",3
"5138",1945,"Hengelo",345,"Overijssel",1
"5139",1945,"Heteren",351,"Gelderland",1
"5140",1945,"Heukelum",1041,"Zuid-Holland",1
"5141",1945,"Hilvarenbeek",357,"Noord-Brabant",1
"5142",1945,"Hilversum",358,"Noord-Holland",1
"5143",1945,"Ilpendam",397,"Noord-Holland",1
"5144",1945,"Kesteren",413,"Gelderland",1
"5145",1945,"Kesteren",599,"Gelderland",1
"5146",1945,"Klaaswaal",415,"Zuid-Holland",1
"5147",1945,"Klundert",418,"Noord-Brabant",1
"5148",1945,"Landsmeer",440,"Noord-Holland",1
"5149",1945,"Leeuwarden",449,"Friesland",1
"5150",1945,"Leiden",450,"Zuid-Holland",3
"5151",1945,"Loosdrecht",473,"Utrecht",1
"5152",1945,"Losser",476,"Overijssel",1
"5153",1945,"Nuland",561,"Noord-Brabant",1
"5154",1945,"nvt",955,"Noord-Holland",1
"5155",1945,"nvt",956,"Overijssel",1
"5156",1945,"nvt",957,"Overijssel",1
"5157",1945,"nvt",959,"Zuid-Holland",1
"5158",1945,"Oldenzaal",577,"Overijssel",1
"5159",1945,"Pekela",627,"Groningen",3
"5160",1945,"Putten",636,"Gelderland",1
"5161",1945,"Renkum",586,"Gelderland",1
"5162",1945,"Roermond",661,"Limburg",1
"5163",1945,"Rotterdam",669,"Zuid-Holland",7
"5164",1945,"Schiedam",688,"Zuid-Holland",1
"5165",1945,"Schipluide",693,"Zuid-Holland",1
"5166",1945,"Steenwijk",735,"Overijssel",1
"5167",1945,"Terheyden",756,"Noord-Brabant",1
"5168",1945,"Texel",763,"Noord-Holland",1
"5169",1945,"Tiel",1063,"Noord-Brabant",1
"5170",1945,"Tilburg",770,"Noord-Brabant",4
"5171",1945,"Valburg",793,"Gelderland",1
"5172",1945,"Veenendaal",801,"Utrecht",1
"5173",1945,"Velsen",388,"Noord-Holland",3
"5174",1945,"Velsen",808,"Noord-Holland",2
"5175",1945,"Venlo",809,"Limburg",1
"5176",1945,"Vlaardingen",815,"Zuid-Holland",1
"5177",1945,"Voorburg",825,"Zuid-Holland",1
"5178",1945,"Wamel",844,"Gelderland",1
"5179",1945,"Weesp",857,"Noord-Holland",1
"5180",1945,"Wieringermeer",877,"Noord-Holland",2
"5181",1945,"Zwijndrecht",945,"Zuid-Holland",1
"5182",1945,"Zwolle",946,"Overijssel",1
"5183",1945,NA,NA,NA,26
"5184",1946,"",1071,"",1
"5185",1946,"",1082,"Noord-Holland",2
"5186",1946,"",1099,"",1
"5187",1946,"Almelo",15,"Overijssel",5
"5188",1946,"Almkerk",17,"Noord-Brabant",1
"5189",1946,"Amerongen",22,"Utrecht",2
"5190",1946,"Amsterdam",27,"Noord-Holland",33
"5191",1946,"Amsterdam",389,"Noord-Holland",1
"5192",1946,"Angerlo",274,"Gelderland",1
"5193",1946,"Apeldoorn",35,"Gelderland",4
"5194",1946,"Arnhem",42,"Gelderland",1
"5195",1946,"Assen",44,"Drenthe",1
"5196",1946,"Asten",46,"Noord-Brabant",3
"5197",1946,"Barneveld",60,"Gelderland",1
"5198",1946,"Beek",63,"Limburg",1
"5199",1946,"Beek en Donk",65,"Noord-Brabant",2
"5200",1946,"Bellingwolde",832,"Groningen",1
"5201",1946,"Bemelen",262,"Limburg",1
"5202",1946,"Bemmel",79,"Gelderland",1
"5203",1946,"Bergen",84,"Noord-Holland",1
"5204",1946,"Bergen op Zoom",85,"Noord-Brabant",3
"5205",1946,"Berkel en Rodenrijs",92,"Zuid-Holland",1
"5206",1946,"Best",95,"Noord-Brabant",1
"5207",1946,"Beverwijk",98,"Noord-Holland",2
"5208",1946,"Borger",120,"Drenthe",1
"5209",1946,"Borne",124,"Overijssel",3
"5210",1946,"Boxmeer",128,"Noord-Brabant",1
"5211",1946,"Boxtel",129,"Noord-Brabant",1
"5212",1946,"Breda",131,"Noord-Brabant",5
"5213",1946,"Breskens",133,"Zeeland",1
"5214",1946,"Brummen",140,"Gelderland",1
"5215",1946,"Bunnik",147,"Utrecht",1
"5216",1946,"Buren",149,"Gelderland",1
"5217",1946,"Bussum",150,"Noord-Holland",1
"5218",1946,"Coevorden",158,"Drenthe",1
"5219",1946,"Culemborg",162,"Gelderland",1
"5220",1946,"Delden",171,"Overijssel",1
"5221",1946,"Delft",173,"Zuid-Holland",2
"5222",1946,"Delfzijl",174,"Groningen",3
"5223",1946,"Den Bosch",175,"Noord-Brabant",2
"5224",1946,"Den Haag",177,"Zuid-Holland",5
"5225",1946,"Den Haag",474,"Zuid-Holland",1
"5226",1946,"Den Haag",687,"Zuid-Holland",1
"5227",1946,"Deurne",180,"Noord-Brabant",2
"5228",1946,"Diessen",187,"Noord-Brabant",1
"5229",1946,"Dinteloord",188,"Noord-Brabant",1
"5230",1946,"Dodewaard",190,"Gelderland",1
"5231",1946,"Domburg",194,"Zeeland",1
"5232",1946,"Doornspijk",198,"Gelderland",1
"5233",1946,"Dordrecht",200,"Zuid-Holland",3
"5234",1946,"Drunen",207,"Noord-Brabant",1
"5235",1946,"Druten",208,"Gelderland",1
"5236",1946,"Echteld",213,"Gelderland",2
"5237",1946,"Ede",215,"Gelderland",1
"5238",1946,"Eibergen",226,"Gelderland",1
"5239",1946,"Eindhoven",228,"Noord-Brabant",12
"5240",1946,"Elsloo",231,"Limburg",1
"5241",1946,"Elst",232,"Gelderland",1
"5242",1946,"Enschede",114,"Overijssel",1
"5243",1946,"Enschede",239,"Overijssel",13
"5244",1946,"Enschede",282,"Overijssel",1
"5245",1946,"Epe",241,"Gelderland",1
"5246",1946,"Ermelo",563,"Gelderland",1
"5247",1946,"Eshteld",566,"Gelderland",1
"5248",1946,"Eygelshove",248,"Limburg",1
"5249",1946,"Gemert",268,"Noord-Brabant",2
"5250",1946,"Gendt",270,"Gelderland",1
"5251",1946,"Gennep",271,"Limburg",1
"5252",1946,"Gilze en Rijen",280,"Noord-Brabant",1
"5253",1946,"Goirle",285,"Noord-Brabant",1
"5254",1946,"Gouda",290,"Zuid-Holland",7
"5255",1946,"Gravendeel",294,"Zuid-Holland",1
"5256",1946,"Groesbeek",298,"Gelderland",1
"5257",1946,"Groningen",299,"Groningen",5
"5258",1946,"Haaften",301,"Gelderland",1
"5259",1946,"Haarlem",304,"Noord-Holland",3
"5260",1946,"Haarlemmermeer",305,"Noord-Holland",3
"5261",1946,"Haarlemmermeer",692,"Noord-Holland",3
"5262",1946,"Hardenberg",311,"Overijssel",2
"5263",1946,"Harlingen",316,"Friesland",2
"5264",1946,"Hattem",320,"Gelderland",1
"5265",1946,"Havelte",847,"Drenthe",1
"5266",1946,"Heenvliet",325,"Zuid-Holland",1
"5267",1946,"Heerlen",331,"Limburg",2
"5268",1946,"Heerlen",773,"Limburg",1
"5269",1946,"Hellendoorn",338,"Overijssel",1
"5270",1946,"Hellendoorn",551,"Overijssel",1
"5271",1946,"Helmond",340,"Noord-Brabant",4
"5272",1946,"Hengelo",345,"Overijssel",6
"5273",1946,"Herwen",726,"Groningen",1
"5274",1946,"Herwen Aerdt",349,"Gelderland",2
"5275",1946,"Hilversum",358,"Noord-Holland",1
"5276",1946,"Hoevelaken",363,"Gelderland",1
"5277",1946,"Hoogeveen",374,"Drenthe",1
"5278",1946,"Hoogezand-",375,"Groningen",1
"5279",1946,"Hoogezand-Sappemeer",1074,"Groningen",1
"5280",1946,"Hoogezand-Sappemeer",1095,"Groningen",1
"5281",1946,"Horst",378,"Limburg",1
"5282",1946,"Houten",380,"Utrecht",1
"5283",1946,"Kampen",406,"Overijssel",2
"5284",1946,"Katwijk",409,"Zuid-Holland",1
"5285",1946,"Kesteren",413,"Gelderland",3
"5286",1946,"Klaaswaal",415,"Zuid-Holland",1
"5287",1946,"Koudekerk ad Rijn",428,"Zuid-Holland",1
"5288",1946,"Koudekerke",429,"Zeeland",2
"5289",1946,"Leeuwarden",449,"Friesland",3
"5290",1946,"Leiden",450,"Zuid-Holland",4
"5291",1946,"Lichtenvoorde",459,"Gelderland",1
"5292",1946,"Loon op Zand",472,"Noord-Brabant",1
"5293",1946,"Loppersum",1204,"Groningen",1
"5294",1946,"Losser",476,"Overijssel",1
"5295",1946,"Maassluis",484,"Zuid-Holland",1
"5296",1946,"Maastricht",485,"Limburg",3
"5297",1946,"Markelo",487,"Overijssel",1
"5298",1946,"Maurik",491,"Noord-Brabant",1
"5299",1946,"Medemblik",492,"Noord-Holland",1
"5300",1946,"Meppel",499,"Drenthe",2
"5301",1946,"Middelburg",500,"Zeeland",3
"5302",1946,"Muntendam",993,"Groningen",1
"5303",1946,"Neede",523,"Gelderland",2
"5304",1946,"Neerijnen",1140,"Gelderland",1
"5305",1946,"Nijmegen",550,"Gelderland",1
"5306",1946,"nvt",101,"Noord-Brabant",1
"5307",1946,"nvt",557,"Flevoland",1
"5308",1946,"nvt",948,"Noord-Brabant",2
"5309",1946,"nvt",950,"Drenthe",2
"5310",1946,"nvt",952,"Gelderland",1
"5311",1946,"nvt",953,"nederland",1
"5312",1946,"nvt",954,"Limburg",3
"5313",1946,"nvt",955,"Noord-Holland",1
"5314",1946,"nvt",956,"Overijssel",1
"5315",1946,"nvt",957,"Overijssel",1
"5316",1946,"nvt",958,"Zeeland",2
"5317",1946,"nvt",959,"Zuid-Holland",3
"5318",1946,"nvt",1190,"Zuid-Holland",1
"5319",1946,"nvt",1217,"Zeeland",1
"5320",1946,"Odoorn",246,"Drenthe",1
"5321",1946,"Odoorn",796,"Drenthe",1
"5322",1946,"Oisterwijk",572,"Noord-Brabant",5
"5323",1946,"Oldenzaal",577,"Overijssel",3
"5324",1946,"Olst",579,"Overijssel",1
"5325",1946,"onbekend",1221,"Noord-Brabant",1
"5326",1946,"Onbekend",457,"Friesland",1
"5327",1946,"Onstwedde",583,"Groningen",1
"5328",1946,"Oostdonger",585,"Friesland",2
"5329",1946,"Oosterhout",588,"Noord-Brabant",1
"5330",1946,"Oss",603,"Noord-Brabant",2
"5331",1946,"Pannerden",620,"Gelderland",1
"5332",1946,"Pekela",626,"Groningen",2
"5333",1946,"Purmerend",634,"Noord-Holland",1
"5334",1946,"Rhenen",653,"Utrecht",4
"5335",1946,"Rijssen",657,"Overijssel",3
"5336",1946,"Roermond",661,"Limburg",2
"5337",1946,"Roosendaal",664,"Noord-Brabant",2
"5338",1946,"Rotterdam",669,"Zuid-Holland",21
"5339",1946,"Rozenburg",670,"Zuid-Holland",2
"5340",1946,"Sappemeer",678,"Groningen",2
"5341",1946,"Schiedam",688,"Zuid-Holland",3
"5342",1946,"Sittard",704,"Limburg",1
"5343",1946,"Smilde",715,"Drenthe",1
"5344",1946,"Sneek",716,"Friesland",1
"5345",1946,"Soest",720,"Utrecht",1
"5346",1946,"Someren",721,"Noord-Brabant",2
"5347",1946,"Staphorst",730,"Overijssel",1
"5348",1946,"Stedum",258,"Groningen",1
"5349",1946,"Steenbergen",733,"Noord-Brabant",2
"5350",1946,"Steenderen",734,"Gelderland",1
"5351",1946,"Steenwijk",735,"Overijssel",1
"5352",1946,"Strijen",747,"Zuid-Holland",1
"5353",1946,"Termunten",757,"Groningen",1
"5354",1946,"Terneuzen",679,"Zeeland",4
"5355",1946,"Tholen",764,"Zeeland",1
"5356",1946,"Tiel",1063,"Noord-Brabant",1
"5357",1946,"Tietjerksteradeel",90,"Friesland",1
"5358",1946,"Tilburg",770,"Noord-Brabant",9
"5359",1946,"Ubbergen",779,"Gelderland",2
"5360",1946,"Uithuizermeeden",785,"Groningen",1
"5361",1946,"Urk",788,"Overijssel",1
"5362",1946,"Usquert",789,"Groningen",3
"5363",1946,"Utrecht",790,"Utrecht",5
"5364",1946,"Veendam",800,"Groningen",4
"5365",1946,"Veenendaal",801,"Utrecht",7
"5366",1946,"Veldhoven",570,"Noord-Brabant",1
"5367",1946,"Veldhoven",916,"Noord-Brabant",1
"5368",1946,"Velsen",388,"Noord-Holland",1
"5369",1946,"Velsen",808,"Noord-Holland",3
"5370",1946,"Venlo",809,"Limburg",1
"5371",1946,"Venray",810,"Limburg",3
"5372",1946,"Vlaardingen",815,"Zuid-Holland",1
"5373",1946,"Vlagtwedde",816,"Groningen",1
"5374",1946,"Vledder",817,"Drenthe",1
"5375",1946,"Vlissingen",820,"Zeeland",2
"5376",1946,"Voorst",827,"Gelderland",1
"5377",1946,"Vriezenveen",833,"Overijssel",1
"5378",1946,"Wageningen",843,"Gelderland",1
"5379",1946,"Weesp",857,"Noord-Holland",1
"5380",1946,"Weesperkarspel",858,"Noord-Holland",1
"5381",1946,"Wierden",875,"Overijssel",1
"5382",1946,"Wieringen",876,"Noord-Holland",1
"5383",1946,"Wieringermeer",877,"Noord-Holland",2
"5384",1946,"Wildervank",886,"Groningen",2
"5385",1946,"Winschoten",891,"Groningen",3
"5386",1946,"Winsum",892,"Groningen",1
"5387",1946,"Woerden",901,"Zuid-Holland",1
"5388",1946,"Wormerveer",907,"Noord-Holland",1
"5389",1946,"Yerseke",909,"Zeeland",1
"5390",1946,"Zaandam",911,"Noord-Holland",2
"5391",1946,"Zevenhoven",921,"Zuid-Holland",1
"5392",1946,"Zoetermeer",925,"Zuid-Holland",1
"5393",1946,"Zuidbroek",929,"Groningen",1
"5394",1946,"Zuilen",935,"Utrecht",2
"5395",1946,"Zwartsluis",944,"Overijssel",1
"5396",1946,"Zwolle",946,"Overijssel",2
"5397",1946,NA,NA,NA,4
"5398",1947,"",990,"Zeeland",1
"5399",1947,"",1021,"buitenland / abroad",1
"5400",1947,"",1152,"buitenland / abroad",1
"5401",1947,"Aarle-Rixtel",5,"Noord-Brabant",1
"5402",1947,"Abcoude",6,"Utrecht",1
"5403",1947,"Alkmaar",14,"Noord-Holland",1
"5404",1947,"Almelo",15,"Overijssel",4
"5405",1947,"Amersfoort",23,"Utrecht",3
"5406",1947,"Amsterdam",27,"Noord-Holland",42
"5407",1947,"Angerlo",31,"Gelderland",2
"5408",1947,"Apeldoorn",35,"Gelderland",1
"5409",1947,"Appingedam",39,"Groningen",1
"5410",1947,"Arkel",41,"Zuid-Holland",1
"5411",1947,"Assen",44,"Drenthe",1
"5412",1947,"Asten",46,"Noord-Brabant",1
"5413",1947,"Beek",63,"Limburg",2
"5414",1947,"Beemster",308,"Noord-Holland",1
"5415",1947,"Beesel",650,"Limburg",1
"5416",1947,"Bemmel",79,"Gelderland",1
"5417",1947,"Bergen op Zoom",85,"Noord-Brabant",2
"5418",1947,"Best",95,"Noord-Brabant",3
"5419",1947,"Beuningen",96,"Gelderland",1
"5420",1947,"Beverwijk",98,"Noord-Holland",2
"5421",1947,"Bolsward",116,"Friesland",1
"5422",1947,"Borger",120,"Drenthe",1
"5423",1947,"Borne",124,"Overijssel",2
"5424",1947,"Breskens",133,"Zeeland",1
"5425",1947,"Brunssum",141,"Limburg",1
"5426",1947,"Budel",142,"Noord-Brabant",2
"5427",1947,"Bunschoten",148,"Utrecht",1
"5428",1947,"Bussum",150,"Noord-Holland",2
"5429",1947,"Culemborg",162,"Gelderland",1
"5430",1947,"Delden",171,"Overijssel",1
"5431",1947,"Delft",173,"Zuid-Holland",3
"5432",1947,"Delfzijl",174,"Groningen",1
"5433",1947,"Den Bosch",175,"Noord-Brabant",1
"5434",1947,"Den Haag",177,"Zuid-Holland",5
"5435",1947,"Deurne",180,"Noord-Brabant",2
"5436",1947,"Deventer",181,"Overijssel",1
"5437",1947,"Dodewaard",190,"Gelderland",1
"5438",1947,"Doetinchem",192,"Gelderland",2
"5439",1947,"Dongen",195,"Noord-Brabant",1
"5440",1947,"Druten",208,"Gelderland",1
"5441",1947,"Echt",212,"Limburg",1
"5442",1947,"Eindhoven",228,"Noord-Brabant",9
"5443",1947,"Elst",232,"Gelderland",1
"5444",1947,"Emmen",233,"Drenthe",2
"5445",1947,"Emmen",1163,"Drenthe",1
"5446",1947,"Enschede",137,"Overijssel",1
"5447",1947,"Enschede",239,"Overijssel",19
"5448",1947,"Enschede",471,"Overijssel",1
"5449",1947,"Epe",241,"Gelderland",4
"5450",1947,"Ermelo",242,"Gelderland",1
"5451",1947,"Etten en Leur",244,"Noord-Brabant",1
"5452",1947,"Gasselte",259,"Drenthe",2
"5453",1947,"Geldrop",266,"Noord-Brabant",5
"5454",1947,"Gemert",268,"Noord-Brabant",1
"5455",1947,"Gendringen",786,"Gelderland",1
"5456",1947,"Gendt",270,"Gelderland",1
"5457",1947,"Giethoorn",279,"Overijssel",1
"5458",1947,"Goirle",285,"Noord-Brabant",2
"5459",1947,"Goor",286,"Overijssel",3
"5460",1947,"Gorinchem",287,"Zuid-Holland",1
"5461",1947,"Gouda",290,"Zuid-Holland",2
"5462",1947,"Grijpskerk",256,"Groningen",1
"5463",1947,"Groningen",299,"Groningen",8
"5464",1947,"Haarlem",304,"Noord-Holland",1
"5465",1947,"Haarlemmermeer",305,"Noord-Holland",2
"5466",1947,"Haarlemmermeer",371,"Noord-Holland",1
"5467",1947,"Haarlemmermeer",692,"Noord-Holland",2
"5468",1947,"Harlingen",316,"Friesland",2
"5469",1947,"Heemstede",324,"Noord-Holland",1
"5470",1947,"Heerewaarden",329,"Gelderland",1
"5471",1947,"Hellendoorn",551,"Overijssel",3
"5472",1947,"Helmond",340,"Noord-Brabant",7
"5473",1947,"Hengelo",345,"Overijssel",4
"5474",1947,"Herwen",726,"Groningen",1
"5475",1947,"Hilvarenbeek",357,"Noord-Brabant",1
"5476",1947,"Hilversum",358,"Noord-Holland",2
"5477",1947,"Hoensbroek",362,"Limburg",1
"5478",1947,"Hoogezand-",252,"Groningen",1
"5479",1947,"Huissen",381,"Gelderland",1
"5480",1947,"Ijsselstein",393,"Utrecht",2
"5481",1947,"Kampen",406,"Overijssel",2
"5482",1947,"Leeuwarden",449,"Friesland",1
"5483",1947,"Leiden",450,"Zuid-Holland",8
"5484",1947,"Lemsterland",455,"Friesland",1
"5485",1947,"Lienden",461,"Gelderland",1
"5486",1947,"Loenen",470,"Utrecht",2
"5487",1947,"Loon op Zand",405,"Noord-Brabant",1
"5488",1947,"Loon op Zand",472,"Noord-Brabant",1
